"","year","state","nmfs_name","pounds","metric_tons","dollars","scientific_name","source"
"232",2020,"NORTH CAROLINA","SHARK, BLACKTIP",46904,21,31928,"Carcharhinus limbatus","EXCEPTIONS"
"233",2020,"NORTH CAROLINA","SHARK, BONNETHEAD",627,NA,411,"Sphyrna tiburo","EXCEPTIONS"
"234",2020,"NORTH CAROLINA","SHARK, BULL",3649,2,1181,"Carcharhinus leucas","EXCEPTIONS"
"235",2020,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",36310,16,26771,"Mustelus canis","EXCEPTIONS"
"236",2020,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1501331,681,209931,"Squalus acanthias","ACCSP"
"237",2020,"NORTH CAROLINA","SHARK, FINETOOTH",360,NA,249,"Carcharhinus isodon","EXCEPTIONS"
"238",2020,"NORTH CAROLINA","SHARK, HAMMERHEAD, GREAT",37809,17,12218,"Sphyrna mokarran","EXCEPTIONS"
"239",2020,"NORTH CAROLINA","SHARK, HAMMERHEAD, SCALLOPED",14798,7,7516,"Sphyrna lewini","EXCEPTIONS"
"240",2020,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",15043,7,20075,"Isurus oxyrinchus","EXCEPTIONS"
"241",2020,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",218360,99,179416,"Rhizoprionodon terraenovae","EXCEPTIONS"
"242",2020,"NORTH CAROLINA","SHARK, SPINNER",92270,42,51743,"Carcharhinus brevipinna","EXCEPTIONS"
"243",2020,"NORTH CAROLINA","SHARK, THRESHER",54569,25,30170,"Alopias vulpinus","EXCEPTIONS"
"244",2020,"NORTH CAROLINA","SHARK, TIGER",1308,1,504,"Galeocerdo cuvier","EXCEPTIONS"
"245",2020,"OREGON","SHARK, BLUE",4726,2,192,"Prionace glauca","PACFIN"
"246",2020,"OREGON","SHARK, BROWN CAT",2341,1,NA,"Arpisturus brunneus","PACFIN"
"247",2020,"OREGON","SHARK, DOGFISH, SPINY",174965,79,264,"Squalus acanthias","PACFIN"
"248",2020,"OREGON","SHARK, TOPE",1560,1,NA,"Galeorhinus galeus","PACFIN"
"249",2020,"PROCESS AT SEA","SHARK, BLUE",574,NA,NA,"Prionace glauca","PACFIN"
"250",2020,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",121398,55,NA,"Squalus acanthias","PACFIN"
"251",2020,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",61676,28,25923,"Mustelus canis","EXCEPTIONS"
"252",2020,"RHODE ISLAND","SHARK, DOGFISH, SPINY",184142,84,42303,"Squalus acanthias","ACCSP"
"253",2020,"SOUTH CAROLINA","SHARK, BLACKTIP",15664,7,26734,"Carcharhinus limbatus","EXCEPTIONS"
"254",2020,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",3545,2,3944,"Isurus oxyrinchus","EXCEPTIONS"
"255",2020,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",6793,3,11857,"Rhizoprionodon terraenovae","EXCEPTIONS"
"256",2020,"VIRGINIA","SHARK, DOGFISH, SMOOTH",36017,16,22867,"Mustelus canis","EXCEPTIONS"
"257",2020,"VIRGINIA","SHARK, DOGFISH, SPINY",6010225,2726,1060386,"Squalus acanthias","ACCSP"
"258",2020,"WASHINGTON","SHARK, DOGFISH, SPINY",267332,121,100,"Squalus acanthias","PACFIN"
"259",2019,"ALASKA","SHARK, DOGFISH, SPINY",84543,38,2036,"Squalus acanthias","AKFIN"
"260",2019,"CALIFORNIA","SHARK, BLUE",21098,10,4531,"Prionace glauca","PACFIN"
"261",2019,"CALIFORNIA","SHARK, DOGFISH, SPINY",8803,4,2343,"Squalus acanthias","PACFIN"
"262",2019,"CALIFORNIA","SHARK, LEOPARD",10016,5,9277,"Triakis semifasciata","PACFIN"
"263",2019,"CALIFORNIA","SHARK, MAKO, SHORTFIN",74518,34,55185,"Isurus oxyrinchus","PACFIN"
"264",2019,"CALIFORNIA","SHARK, PACIFIC ANGEL",69018,31,48966,"Squatina californica","PACFIN"
"265",2019,"CALIFORNIA","SHARK, THRESHER",124606,57,84248,"Alopias vulpinus","PACFIN"
"266",2019,"CALIFORNIA","SHARK, THRESHER, BIGEYE",1552,1,868,"Alopias superciliosus","PACFIN"
"267",2019,"CALIFORNIA","SHARK, TOPE",22264,10,17869,"Galeorhinus galeus","PACFIN"
"268",2019,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",20612,9,13976,"Mustelus canis","EXCEPTIONS"
"269",2019,"CONNECTICUT","SHARK, DOGFISH, SPINY",64241,29,10555,"Squalus acanthias","ACCSP"
"270",2019,"DELAWARE","SHARK, DOGFISH, SMOOTH",10,NA,15,"Mustelus canis","ACCSP"
"271",2019,"FLORIDA-EAST","SHARK, BLACKNOSE",25895,12,25144,"Carcharhinus acronotus","EXCEPTIONS"
"272",2019,"FLORIDA-EAST","SHARK, BLACKTIP",54445,25,42279,"Carcharhinus limbatus","EXCEPTIONS"
"273",2019,"FLORIDA-EAST","SHARK, BULL",13845,6,5797,"Carcharhinus leucas","EXCEPTIONS"
"274",2019,"FLORIDA-EAST","SHARK, FINETOOTH",10997,5,10074,"Carcharhinus isodon","EXCEPTIONS"
"275",2019,"FLORIDA-EAST","SHARK, HAMMERHEAD, SCALLOPED",1782,1,1277,"Sphyrna lewini","EXCEPTIONS"
"276",2019,"FLORIDA-EAST","SHARK, LEMON",3165,1,1561,"Negaprion brevirostris","EXCEPTIONS"
"277",2019,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",51224,23,40517,"Rhizoprionodon terraenovae","EXCEPTIONS"
"278",2019,"FLORIDA-EAST","SHARK, SILKY",343,NA,294,"Carcharhinus falciformis","EXCEPTIONS"
"279",2019,"FLORIDA-EAST","SHARK, SPINNER",2528,1,1675,"Carcharhinus brevipinna","EXCEPTIONS"
"280",2019,"FLORIDA-WEST","SHARK, BLACKTIP",40125,18,18052,"Carcharhinus limbatus","EXCEPTIONS"
"281",2019,"FLORIDA-WEST","SHARK, BULL",93035,42,31475,"Carcharhinus leucas","EXCEPTIONS"
"282",2019,"FLORIDA-WEST","SHARK, LEMON",63732,29,23290,"Negaprion brevirostris","EXCEPTIONS"
"283",2019,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",511,NA,599,"Isurus oxyrinchus","EXCEPTIONS"
"284",2019,"FLORIDA-WEST","SHARK, TIGER",88002,40,25027,"Galeocerdo cuvier","EXCEPTIONS"
"285",2019,"LOUISIANA","SHARK, BLACKTIP",24661,11,12488,"Carcharhinus limbatus","EXCEPTIONS"
"286",2019,"MARYLAND","SHARK, DOGFISH, SMOOTH",7267,3,8433,"Mustelus canis","EXCEPTIONS"
"287",2019,"MARYLAND","SHARK, DOGFISH, SPINY",678625,308,155308,"Squalus acanthias","ACCSP"
"288",2019,"MARYLAND","SHARK, MAKO, SHORTFIN",20543,9,31203,"Isurus oxyrinchus","EXCEPTIONS"
"289",2019,"MARYLAND","SHARK, THRESHER",4668,2,2217,"Alopias vulpinus","EXCEPTIONS"
"290",2019,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",6589925,2989,1553810,"Squalus acanthias","ACCSP"
"291",2019,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",9738,4,10236,"Isurus oxyrinchus","EXCEPTIONS"
"292",2019,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",604295,274,313165,"Mustelus canis","EXCEPTIONS"
"293",2019,"NEW JERSEY","SHARK, DOGFISH, SPINY",1720650,780,329430,"Squalus acanthias","ACCSP"
"294",2019,"NEW JERSEY","SHARK, MAKO, SHORTFIN",5962,3,7961,"Isurus oxyrinchus","EXCEPTIONS"
"295",2019,"NEW JERSEY","SHARK, SPINNER",632,NA,658,"Carcharhinus brevipinna","EXCEPTIONS"
"296",2019,"NEW JERSEY","SHARK, THRESHER",31973,15,14506,"Alopias vulpinus","EXCEPTIONS"
"297",2019,"NEW YORK","SHARK, DOGFISH, SMOOTH",280143,127,173094,"Mustelus canis","EXCEPTIONS"
"298",2019,"NEW YORK","SHARK, DOGFISH, SPINY",31731,14,20143,"Squalus acanthias","ACCSP"
"299",2019,"NEW YORK","SHARK, THRESHER",1091,NA,1164,"Alopias vulpinus","EXCEPTIONS"
"300",2019,"NORTH CAROLINA","SHARK, BLACKTIP",50111,23,28659,"Carcharhinus limbatus","EXCEPTIONS"
"301",2019,"NORTH CAROLINA","SHARK, BONNETHEAD",403,NA,194,"Sphyrna tiburo","EXCEPTIONS"
"302",2019,"NORTH CAROLINA","SHARK, BULL",2339,1,858,"Carcharhinus leucas","EXCEPTIONS"
"303",2019,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",73045,33,60785,"Mustelus canis","EXCEPTIONS"
"304",2019,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1124291,510,136062,"Squalus acanthias","ACCSP"
"305",2019,"NORTH CAROLINA","SHARK, FINETOOTH",450,NA,222,"Carcharhinus isodon","EXCEPTIONS"
"306",2019,"NORTH CAROLINA","SHARK, HAMMERHEAD, GREAT",36666,17,10451,"Sphyrna mokarran","EXCEPTIONS"
"307",2019,"NORTH CAROLINA","SHARK, HAMMERHEAD, SCALLOPED",6869,3,1972,"Sphyrna lewini","EXCEPTIONS"
"308",2019,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",22071,10,33992,"Isurus oxyrinchus","EXCEPTIONS"
"309",2019,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",346218,157,228667,"Rhizoprionodon terraenovae","EXCEPTIONS"
"310",2019,"NORTH CAROLINA","SHARK, SPINNER",78926,36,40877,"Carcharhinus brevipinna","EXCEPTIONS"
"311",2019,"NORTH CAROLINA","SHARK, THRESHER",26775,12,15464,"Alopias vulpinus","EXCEPTIONS"
"312",2019,"NORTH CAROLINA","SHARK, TIGER",2839,1,715,"Galeocerdo cuvier","EXCEPTIONS"
"313",2019,"OREGON","SHARK, BLUE",8402,4,141,"Prionace glauca","PACFIN"
"314",2019,"OREGON","SHARK, BROWN CAT",3000,1,NA,"Arpisturus brunneus","PACFIN"
"315",2019,"OREGON","SHARK, DOGFISH, SPINY",600484,272,753,"Squalus acanthias","PACFIN"
"316",2019,"OREGON","SHARK, MAKO, SHORTFIN",183,NA,466,"Isurus oxyrinchus","PACFIN"
"317",2019,"OREGON","SHARK, THRESHER",1198,1,329,"Alopias vulpinus","PACFIN"
"318",2019,"OREGON","SHARK, TOPE",760,NA,NA,"Galeorhinus galeus","PACFIN"
"319",2019,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",925662,420,NA,"Squalus acanthias","PACFIN"
"320",2019,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",71663,33,21225,"Mustelus canis","EXCEPTIONS"
"321",2019,"RHODE ISLAND","SHARK, DOGFISH, SPINY",413473,188,75512,"Squalus acanthias","ACCSP"
"322",2019,"SOUTH CAROLINA","SHARK, BLACKTIP",9699,4,16880,"Carcharhinus limbatus","EXCEPTIONS"
"323",2019,"SOUTH CAROLINA","SHARK, BULL",4126,2,6981,"Carcharhinus leucas","EXCEPTIONS"
"324",2019,"SOUTH CAROLINA","SHARK, LEMON",3522,2,5283,"Negaprion brevirostris","EXCEPTIONS"
"325",2019,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",3143,1,5356,"Isurus oxyrinchus","EXCEPTIONS"
"326",2019,"VIRGINIA","SHARK, BLACKTIP",8431,4,6028,"Carcharhinus limbatus","EXCEPTIONS"
"327",2019,"VIRGINIA","SHARK, DOGFISH, SMOOTH",85774,39,56945,"Mustelus canis","EXCEPTIONS"
"328",2019,"VIRGINIA","SHARK, DOGFISH, SPINY",6113834,2773,1065557,"Squalus acanthias","ACCSP"
"329",2019,"VIRGINIA","SHARK, MAKO, SHORTFIN",2235,1,2861,"Isurus oxyrinchus","EXCEPTIONS"
"330",2019,"VIRGINIA","SHARK, SHARPNOSE, ATLANTIC",468,NA,308,"Rhizoprionodon terraenovae","EXCEPTIONS"
"331",2019,"VIRGINIA","SHARK, THRESHER",4280,2,2040,"Alopias vulpinus","EXCEPTIONS"
"332",2019,"WASHINGTON","SHARK, DOGFISH, SPINY",344355,156,258,"Squalus acanthias","PACFIN"
"333",2018,"ALABAMA","SHARK, FINETOOTH",75232,34,52698,"Carcharhinus isodon","EXCEPTIONS"
"334",2018,"ALABAMA","SHARK, SHARPNOSE, ATLANTIC",126171,57,69490,"Rhizoprionodon terraenovae","EXCEPTIONS"
"335",2018,"CALIFORNIA","SHARK, DOGFISH, SPINY",16728,8,3205,"Squalus acanthias","PACFIN"
"336",2018,"CALIFORNIA","SHARK, LEOPARD",9165,4,9616,"Triakis semifasciata","PACFIN"
"337",2018,"CALIFORNIA","SHARK, MAKO, SHORTFIN",64134,29,52187,"Isurus oxyrinchus","PACFIN"
"338",2018,"CALIFORNIA","SHARK, PACIFIC ANGEL",72342,33,51285,"Squatina californica","PACFIN"
"339",2018,"CALIFORNIA","SHARK, THRESHER",98788,45,73384,"Alopias vulpinus","PACFIN"
"340",2018,"CALIFORNIA","SHARK, TOPE",18812,9,21370,"Galeorhinus galeus","PACFIN"
"341",2018,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",12116,5,8426,"Mustelus canis","EXCEPTIONS"
"342",2018,"CONNECTICUT","SHARK, DOGFISH, SPINY",56119,25,6410,"Squalus acanthias","ACCSP"
"343",2018,"FLORIDA-EAST","SHARK, BLACKNOSE",15002,7,13562,"Carcharhinus acronotus","EXCEPTIONS"
"344",2018,"FLORIDA-EAST","SHARK, BLACKTIP",123620,56,88124,"Carcharhinus limbatus","EXCEPTIONS"
"345",2018,"FLORIDA-EAST","SHARK, BULL",17562,8,6672,"Carcharhinus leucas","EXCEPTIONS"
"346",2018,"FLORIDA-EAST","SHARK, FINETOOTH",18365,8,15473,"Carcharhinus isodon","EXCEPTIONS"
"347",2018,"FLORIDA-EAST","SHARK, LEMON",8929,4,4127,"Negaprion brevirostris","EXCEPTIONS"
"348",2018,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",9373,4,11698,"Isurus oxyrinchus","EXCEPTIONS"
"349",2018,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",73647,33,55275,"Rhizoprionodon terraenovae","EXCEPTIONS"
"350",2018,"FLORIDA-EAST","SHARK, SILKY",243,NA,162,"Carcharhinus falciformis","EXCEPTIONS"
"351",2018,"FLORIDA-EAST","SHARK, SPINNER",16120,7,9391,"Carcharhinus brevipinna","EXCEPTIONS"
"352",2018,"FLORIDA-EAST","SHARK, TIGER",1180,1,862,"Galeocerdo cuvier","EXCEPTIONS"
"353",2018,"FLORIDA-WEST","SHARK, BLACKTIP",16928,8,10734,"Carcharhinus limbatus","EXCEPTIONS"
"354",2018,"FLORIDA-WEST","SHARK, BONNETHEAD",175,NA,22,"Sphyrna tiburo","EXCEPTIONS"
"355",2018,"FLORIDA-WEST","SHARK, BULL",67719,31,22214,"Carcharhinus leucas","EXCEPTIONS"
"356",2018,"FLORIDA-WEST","SHARK, HAMMERHEAD, GREAT",38784,18,96,"Sphyrna mokarran","EXCEPTIONS"
"357",2018,"FLORIDA-WEST","SHARK, HAMMERHEAD, SCALLOPED",4094,2,NA,"Sphyrna lewini","EXCEPTIONS"
"358",2018,"FLORIDA-WEST","SHARK, LEMON",49772,23,17640,"Negaprion brevirostris","EXCEPTIONS"
"359",2018,"FLORIDA-WEST","SHARK, SHARPNOSE, ATLANTIC",100,NA,52,"Rhizoprionodon terraenovae","EXCEPTIONS"
"360",2018,"FLORIDA-WEST","SHARK, TIGER",59713,27,16173,"Galeocerdo cuvier","EXCEPTIONS"
"361",2018,"HAWAII","SHARK, MAKO, SHORTFIN",91630,42,62018,"Isurus oxyrinchus","PIFSC"
"362",2018,"MARYLAND","SHARK, DOGFISH, SPINY",638858,290,97349,"Squalus acanthias","ACCSP"
"363",2018,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",7681077,3484,1590373,"Squalus acanthias","ACCSP"
"364",2018,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",9126,4,10745,"Isurus oxyrinchus","EXCEPTIONS"
"365",2018,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",755925,343,396897,"Mustelus canis","EXCEPTIONS"
"366",2018,"NEW JERSEY","SHARK, DOGFISH, SPINY",1630847,740,304707,"Squalus acanthias","ACCSP"
"367",2018,"NEW JERSEY","SHARK, THRESHER",30498,14,18859,"Alopias vulpinus","EXCEPTIONS"
"368",2018,"NEW YORK","SHARK, DOGFISH, SMOOTH",237670,108,122155,"Mustelus canis","EXCEPTIONS"
"369",2018,"NEW YORK","SHARK, DOGFISH, SPINY",45628,21,27424,"Squalus acanthias","ACCSP"
"370",2018,"NEW YORK","SHARK, THRESHER",2308,1,1233,"Alopias vulpinus","EXCEPTIONS"
"371",2018,"NORTH CAROLINA","SHARK, BLACKTIP",31630,14,18805,"Carcharhinus limbatus","EXCEPTIONS"
"372",2018,"NORTH CAROLINA","SHARK, BONNETHEAD",123,NA,52,"Sphyrna tiburo","EXCEPTIONS"
"373",2018,"NORTH CAROLINA","SHARK, BULL",1139,1,403,"Carcharhinus leucas","EXCEPTIONS"
"374",2018,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",147707,67,89857,"Mustelus canis","EXCEPTIONS"
"375",2018,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",1168247,530,163984,"Squalus acanthias","ACCSP"
"376",2018,"NORTH CAROLINA","SHARK, FINETOOTH",3854,2,2563,"Carcharhinus isodon","EXCEPTIONS"
"377",2018,"NORTH CAROLINA","SHARK, HAMMERHEAD, GREAT",30616,14,8647,"Sphyrna mokarran","EXCEPTIONS"
"378",2018,"NORTH CAROLINA","SHARK, HAMMERHEAD, SCALLOPED",6429,3,1670,"Sphyrna lewini","EXCEPTIONS"
"379",2018,"NORTH CAROLINA","SHARK, HAMMERHEAD, SMOOTH",737,NA,333,"Sphyrna zygaena","EXCEPTIONS"
"380",2018,"NORTH CAROLINA","SHARK, LEMON",765,NA,362,"Negaprion brevirostris","EXCEPTIONS"
"381",2018,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",39585,18,51745,"Isurus oxyrinchus","EXCEPTIONS"
"382",2018,"NORTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",287687,130,189078,"Rhizoprionodon terraenovae","EXCEPTIONS"
"383",2018,"NORTH CAROLINA","SHARK, SPINNER",56059,25,36747,"Carcharhinus brevipinna","EXCEPTIONS"
"384",2018,"NORTH CAROLINA","SHARK, THRESHER",49856,23,24592,"Alopias vulpinus","EXCEPTIONS"
"385",2018,"NORTH CAROLINA","SHARK, TIGER",3509,2,723,"Galeocerdo cuvier","EXCEPTIONS"
"386",2018,"OREGON","SHARK, BLUE",4957,2,162,"Prionace glauca","PACFIN"
"387",2018,"OREGON","SHARK, BROWN CAT",5694,3,NA,"Arpisturus brunneus","PACFIN"
"388",2018,"OREGON","SHARK, DOGFISH, SPINY",348713,158,353,"Squalus acanthias","PACFIN"
"389",2018,"OREGON","SHARK, MAKO, SHORTFIN",302,NA,561,"Isurus oxyrinchus","PACFIN"
"390",2018,"OREGON","SHARK, TOPE",1343,1,NA,"Galeorhinus galeus","PACFIN"
"391",2018,"PROCESS AT SEA","SHARK, DOGFISH, SPINY",685870,311,NA,"Squalus acanthias","PACFIN"
"392",2018,"RHODE ISLAND","SHARK, DOGFISH, SMOOTH",60498,27,19405,"Mustelus canis","EXCEPTIONS"
"393",2018,"RHODE ISLAND","SHARK, DOGFISH, SPINY",197732,90,32359,"Squalus acanthias","ACCSP"
"394",2018,"SOUTH CAROLINA","SHARK, BLACKTIP",10889,5,18606,"Carcharhinus limbatus","EXCEPTIONS"
"395",2018,"SOUTH CAROLINA","SHARK, MAKO, SHORTFIN",5290,2,6366,"Isurus oxyrinchus","EXCEPTIONS"
"396",2018,"SOUTH CAROLINA","SHARK, SHARPNOSE, ATLANTIC",7198,3,12592,"Rhizoprionodon terraenovae","EXCEPTIONS"
"397",2018,"VIRGINIA","SHARK, DOGFISH, SMOOTH",52667,24,28871,"Mustelus canis","EXCEPTIONS"
"398",2018,"VIRGINIA","SHARK, DOGFISH, SPINY",3383730,1535,540126,"Squalus acanthias","ACCSP"
"399",2018,"WASHINGTON","SHARK, DOGFISH, SPINY",666069,302,524,"Squalus acanthias","PACFIN"
"400",2017,"ALABAMA","SHARK, BULL",30266,14,12172,"Carcharhinus leucas","EXCEPTIONS"
"401",2017,"ALABAMA","SHARK, SHARPNOSE, ATLANTIC",122836,56,58749,"Rhizoprionodon terraenovae","EXCEPTIONS"
"402",2017,"ALASKA","SHARK, DOGFISH, SPINY",68972,31,1118,"Squalus acanthias","AKFIN"
"403",2017,"CALIFORNIA","SHARK, DOGFISH, SPINY",4698,2,986,"Squalus acanthias","PACFIN"
"404",2017,"CALIFORNIA","SHARK, LEOPARD",9719,4,7916,"Triakis semifasciata","PACFIN"
"405",2017,"CALIFORNIA","SHARK, MAKO, SHORTFIN",83984,38,69905,"Isurus oxyrinchus","PACFIN"
"406",2017,"CALIFORNIA","SHARK, PACIFIC ANGEL",42052,19,31244,"Squatina californica","PACFIN"
"407",2017,"CALIFORNIA","SHARK, THRESHER",144849,66,106391,"Alopias vulpinus","PACFIN"
"408",2017,"CALIFORNIA","SHARK, THRESHER, BIGEYE",3601,2,3856,"Alopias superciliosus","PACFIN"
"409",2017,"CALIFORNIA","SHARK, TOPE",14148,6,14069,"Galeorhinus galeus","PACFIN"
"410",2017,"CONNECTICUT","SHARK, DOGFISH, SMOOTH",15878,7,8520,"Mustelus canis","EXCEPTIONS"
"411",2017,"CONNECTICUT","SHARK, DOGFISH, SPINY",56429,26,7821,"Squalus acanthias","ACCSP"
"412",2017,"FLORIDA-EAST","SHARK, BLACKNOSE",21028,10,16088,"Carcharhinus acronotus","EXCEPTIONS"
"413",2017,"FLORIDA-EAST","SHARK, BLACKTIP",194294,88,133438,"Carcharhinus limbatus","EXCEPTIONS"
"414",2017,"FLORIDA-EAST","SHARK, BONNETHEAD",8176,4,4590,"Sphyrna tiburo","EXCEPTIONS"
"415",2017,"FLORIDA-EAST","SHARK, BULL",21356,10,9914,"Carcharhinus leucas","EXCEPTIONS"
"416",2017,"FLORIDA-EAST","SHARK, FINETOOTH",22651,10,18348,"Carcharhinus isodon","EXCEPTIONS"
"417",2017,"FLORIDA-EAST","SHARK, LEMON",9623,4,4338,"Negaprion brevirostris","EXCEPTIONS"
"418",2017,"FLORIDA-EAST","SHARK, MAKO, SHORTFIN",10121,5,15470,"Isurus oxyrinchus","EXCEPTIONS"
"419",2017,"FLORIDA-EAST","SHARK, SANDBAR",35730,16,9206,"Carcharhinus plumbeus","EXCEPTIONS"
"420",2017,"FLORIDA-EAST","SHARK, SHARPNOSE, ATLANTIC",86782,39,63766,"Rhizoprionodon terraenovae","EXCEPTIONS"
"421",2017,"FLORIDA-EAST","SHARK, SILKY",336,NA,206,"Carcharhinus falciformis","EXCEPTIONS"
"422",2017,"FLORIDA-EAST","SHARK, SPINNER",19713,9,11477,"Carcharhinus brevipinna","EXCEPTIONS"
"423",2017,"FLORIDA-EAST","SHARK, TIGER",1389,1,532,"Galeocerdo cuvier","EXCEPTIONS"
"424",2017,"FLORIDA-WEST","SHARK, BLACKTIP",28829,13,11831,"Carcharhinus limbatus","EXCEPTIONS"
"425",2017,"FLORIDA-WEST","SHARK, BULL",50094,23,16310,"Carcharhinus leucas","EXCEPTIONS"
"426",2017,"FLORIDA-WEST","SHARK, HAMMERHEAD, SCALLOPED",14459,7,NA,"Sphyrna lewini","EXCEPTIONS"
"427",2017,"FLORIDA-WEST","SHARK, LEMON",30073,14,8977,"Negaprion brevirostris","EXCEPTIONS"
"428",2017,"FLORIDA-WEST","SHARK, MAKO, SHORTFIN",3187,1,4057,"Isurus oxyrinchus","EXCEPTIONS"
"429",2017,"FLORIDA-WEST","SHARK, SANDBAR",104991,48,31355,"Carcharhinus plumbeus","EXCEPTIONS"
"430",2017,"FLORIDA-WEST","SHARK, SPINNER",2469,1,813,"Carcharhinus brevipinna","EXCEPTIONS"
"431",2017,"FLORIDA-WEST","SHARK, TIGER",63960,29,15504,"Galeocerdo cuvier","EXCEPTIONS"
"432",2017,"HAWAII","SHARK, MAKO, SHORTFIN",89397,41,70183,"Isurus oxyrinchus","PIFSC"
"433",2017,"MARYLAND","SHARK, DOGFISH, SMOOTH",13878,6,7672,"Mustelus canis","EXCEPTIONS"
"434",2017,"MARYLAND","SHARK, DOGFISH, SPINY",1968572,893,296187,"Squalus acanthias","ACCSP"
"435",2017,"MARYLAND","SHARK, MAKO, SHORTFIN",19149,9,28990,"Isurus oxyrinchus","EXCEPTIONS"
"436",2017,"MARYLAND","SHARK, THRESHER",557,NA,658,"Alopias vulpinus","EXCEPTIONS"
"437",2017,"MASSACHUSETTS","SHARK, DOGFISH, SMOOTH",3701,2,2162,"Mustelus canis","EXCEPTIONS"
"438",2017,"MASSACHUSETTS","SHARK, DOGFISH, SPINY",9575434,4343,2002590,"Squalus acanthias","ACCSP"
"439",2017,"MASSACHUSETTS","SHARK, MAKO, SHORTFIN",38219,17,56019,"Isurus oxyrinchus","EXCEPTIONS"
"440",2017,"NEW HAMPSHIRE","SHARK, DOGFISH, SPINY",858120,389,177800,"Squalus acanthias","ACCSP"
"441",2017,"NEW JERSEY","SHARK, DOGFISH, SMOOTH",696714,316,333705,"Mustelus canis","EXCEPTIONS"
"442",2017,"NEW JERSEY","SHARK, DOGFISH, SPINY",2368381,1074,401176,"Squalus acanthias","ACCSP"
"443",2017,"NEW JERSEY","SHARK, MAKO, SHORTFIN",16239,7,20715,"Isurus oxyrinchus","EXCEPTIONS"
"444",2017,"NEW JERSEY","SHARK, THRESHER",38329,17,20789,"Alopias vulpinus","EXCEPTIONS"
"445",2017,"NEW YORK","SHARK, DOGFISH, SMOOTH",254700,116,143132,"Mustelus canis","EXCEPTIONS"
"446",2017,"NEW YORK","SHARK, DOGFISH, SPINY",52351,24,31200,"Squalus acanthias","ACCSP"
"447",2017,"NEW YORK","SHARK, MAKO, SHORTFIN",10223,5,14291,"Isurus oxyrinchus","EXCEPTIONS"
"448",2017,"NEW YORK","SHARK, THRESHER",3314,2,3140,"Alopias vulpinus","EXCEPTIONS"
"449",2017,"NORTH CAROLINA","SHARK, BLACKTIP",42082,19,23933,"Carcharhinus limbatus","EXCEPTIONS"
"450",2017,"NORTH CAROLINA","SHARK, BONNETHEAD",218,NA,75,"Sphyrna tiburo","EXCEPTIONS"
"451",2017,"NORTH CAROLINA","SHARK, BULL",3983,2,1459,"Carcharhinus leucas","EXCEPTIONS"
"452",2017,"NORTH CAROLINA","SHARK, DOGFISH, SMOOTH",110057,50,58368,"Mustelus canis","EXCEPTIONS"
"453",2017,"NORTH CAROLINA","SHARK, DOGFISH, SPINY",393085,178,39309,"Squalus acanthias","ACCSP"
"454",2017,"NORTH CAROLINA","SHARK, FINETOOTH",2128,1,1497,"Carcharhinus isodon","EXCEPTIONS"
"455",2017,"NORTH CAROLINA","SHARK, HAMMERHEAD, GREAT",19784,9,4431,"Sphyrna mokarran","EXCEPTIONS"
"456",2017,"NORTH CAROLINA","SHARK, HAMMERHEAD, SCALLOPED",6608,3,2435,"Sphyrna lewini","EXCEPTIONS"
"457",2017,"NORTH CAROLINA","SHARK, HAMMERHEAD, SMOOTH",1523,1,976,"Sphyrna zygaena","EXCEPTIONS"
"458",2017,"NORTH CAROLINA","SHARK, LEMON",313,NA,89,"Negaprion brevirostris","EXCEPTIONS"
"459",2017,"NORTH CAROLINA","SHARK, MAKO, SHORTFIN",128433,58,163066,"Isurus oxyrinchus","EXCEPTIONS"
