,,,,,,,,,,
Year,State,NMFS Name,Pounds,Metric Tons,Dollars,Confidentiality,Collection,Scientific Name,Tsn,Source
2022,MASSACHUSETTS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,MASSACHUSETTS,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,NEW HAMPSHIRE,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,ACCSP
2022,NEW JERSEY,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,NEW JERSEY,"SHARK, DOGFISH, SMOOTH","436,346",198,"258,245",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,NEW JERSEY,"SHARK, DOGFISH, SPINY","1,509,404",685,"313,958",Public,Commercial,Squalus acanthias,160617,ACCSP
2022,NEW JERSEY,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2022,NEW JERSEY,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2022,NEW JERSEY,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,NEW JERSEY,"SHARK, SHARPNOSE, ATLANTIC","1,219",1,"1,005",Public,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2022,NEW JERSEY,"SHARK, SILKY",,,,Confidential,Commercial,Carcharhinus falciformis,160310,EXCEPTIONS
2022,NEW JERSEY,"SHARK, SPINNER","13,761",6,"8,485",Public,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2022,NEW JERSEY,"SHARK, THRESHER","19,449",9,"13,219",Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,NEW YORK,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,NEW YORK,"SHARK, DOGFISH, SMOOTH","258,687",117,"217,587",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,NEW YORK,"SHARK, DOGFISH, SPINY","28,740",13,"27,497",Public,Commercial,Squalus acanthias,160617,ACCSP
2022,NEW YORK,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2022,NEW YORK,"SHARK, THRESHER","1,279",1,797,Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,NEW YORK,"SHARK, THRESHER, BIGEYE",,,,Confidential,Commercial,Alopias superciliosus,159921,ACCSP
2022,NORTH CAROLINA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, BLACKTIP","35,360",16,"22,106",Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,ACCSP
2022,NORTH CAROLINA,"SHARK, BONNETHEAD",442,0,298,Public,Commercial,Sphyrna tiburo,160502,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, BULL","2,445",1,977,Public,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, DOGFISH, SMOOTH","21,645",10,"17,678",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, DOGFISH, SPINY","70,392",32,"10,559",Public,Commercial,Squalus acanthias,160617,ACCSP
2022,NORTH CAROLINA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, HAMMERHEAD, GREAT","60,876",28,"30,714",Public,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, HAMMERHEAD, SCALLOPED","18,148",8,"12,044",Public,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, HAMMERHEAD, SMOOTH",,,,Confidential,Commercial,Sphyrna zygaena,160505,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, LEMON",,,,Confidential,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, MAKO, SHORTFIN","13,096",6,"19,337",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","103,346",47,"95,959",Public,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, SPINNER","109,339",50,"75,891",Public,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, THRESHER","18,223",8,"14,232",Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,NORTH CAROLINA,"SHARK, TIGER","1,101",0,466,Public,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2022,OREGON,"SHARK, BLUE","4,516",2,239,Public,Commercial,Prionace glauca,160424,PACFIN
2022,OREGON,"SHARK, BROWN CAT","13,845",6,,Public,Commercial,Arpisturus brunneus,159988,PACFIN
2022,OREGON,"SHARK, DOGFISH, SPINY","160,081",73,123,Public,Commercial,Squalus acanthias,160617,PACFIN
2022,OREGON,"SHARK, MAKO, SHORTFIN",238,0,899,Public,Commercial,Isurus oxyrinchus,159924,PACFIN
2022,OREGON,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,PACFIN
2022,OREGON,"SHARK, TOPE",652,0,,Public,Commercial,Galeorhinus galeus,160181,PACFIN
2022,PROCESS AT SEA,"SHARK, BLUE",691,0,,Public,Commercial,Prionace glauca,160424,PACFIN
2022,PROCESS AT SEA,"SHARK, DOGFISH, SPINY","38,136",17,,Public,Commercial,Squalus acanthias,160617,PACFIN
2022,RHODE ISLAND,"SHARK, DOGFISH, SMOOTH","103,509",47,"46,253",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,RHODE ISLAND,"SHARK, DOGFISH, SPINY","21,035",10,"5,623",Public,Commercial,Squalus acanthias,160617,ACCSP
2022,RHODE ISLAND,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,RHODE ISLAND,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,SOUTH CAROLINA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,EXCEPTIONS
2022,SOUTH CAROLINA,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,SOUTH CAROLINA,"SHARK, BULL","4,566",2,"9,645",Public,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2022,SOUTH CAROLINA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2022,SOUTH CAROLINA,"SHARK, LEMON",,,,Confidential,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2022,SOUTH CAROLINA,"SHARK, MAKO, SHORTFIN","1,354",1,"2,018",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,SOUTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2022,SOUTH CAROLINA,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2022,TEXAS,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,TEXAS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,VIRGINIA,"SHARK, BLACKTIP","12,240",6,"10,630",Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2022,VIRGINIA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2022,VIRGINIA,"SHARK, DOGFISH, SMOOTH","88,696",40,"68,329",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2022,VIRGINIA,"SHARK, DOGFISH, SPINY","4,568,864","2,072","925,067",Public,Commercial,Squalus acanthias,160617,ACCSP
2022,VIRGINIA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2022,VIRGINIA,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2022,VIRGINIA,"SHARK, HAMMERHEAD, SMOOTH",,,,Confidential,Commercial,Sphyrna zygaena,160505,EXCEPTIONS
2022,VIRGINIA,"SHARK, MAKO, SHORTFIN","2,448",1,"3,872",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2022,VIRGINIA,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2022,VIRGINIA,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2022,VIRGINIA,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2022,VIRGINIA,"SHARK, THRESHER, BIGEYE",,,,Confidential,Commercial,Alopias superciliosus,159921,EXCEPTIONS
2022,WASHINGTON,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2022,WASHINGTON,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,PACFIN
2022,WASHINGTON,"SHARK, TOPE",,,,Confidential,Commercial,Galeorhinus galeus,160181,PACFIN
2021,ALABAMA,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2021,ALABAMA,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,EXCEPTIONS
2021,ALABAMA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2021,ALABAMA,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,GULFFIN
2021,ALABAMA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2021,ALABAMA,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2021,ALABAMA,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2021,ALABAMA,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2021,ALABAMA,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2021,CALIFORNIA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2021,CALIFORNIA,"SHARK, DOGFISH, SPINY","1,126",1,649,Public,Commercial,Squalus acanthias,160617,PACFIN
2021,CALIFORNIA,"SHARK, LEOPARD","10,098",5,"8,694",Public,Commercial,Triakis semifasciata,160448,PACFIN
2021,CALIFORNIA,"SHARK, MAKO, SHORTFIN","25,251",11,"20,841",Public,Commercial,Isurus oxyrinchus,159924,PACFIN
2021,CALIFORNIA,"SHARK, PACIFIC ANGEL","52,286",24,"33,838",Public,Commercial,Squatina californica,160785,PACFIN
2021,CALIFORNIA,"SHARK, THRESHER","73,151",33,"57,340",Public,Commercial,Alopias vulpinus,159916,PACFIN
2021,CALIFORNIA,"SHARK, THRESHER, BIGEYE",,,,Confidential,Commercial,Alopias superciliosus,159921,PACFIN
2021,CALIFORNIA,"SHARK, TOPE","33,250",15,"20,824",Public,Commercial,Galeorhinus galeus,160181,PACFIN
2021,CONNECTICUT,"SHARK, DOGFISH, SMOOTH","48,872",22,"36,738",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,CONNECTICUT,"SHARK, DOGFISH, SPINY","7,235",3,886,Public,Commercial,Squalus acanthias,160617,ACCSP
2021,CONNECTICUT,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,CONNECTICUT,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2021,DELAWARE,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,ACCSP
2021,DELAWARE,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,ACCSP
2021,FLORIDA-EAST,"SHARK, BLACKNOSE","20,072",9,"20,051",Public,Commercial,Carcharhinus acronotus,160304,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, BLACKTIP","59,611",27,"49,651",Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, HAMMERHEAD, SMOOTH",,,,Confidential,Commercial,Sphyrna zygaena,160505,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, LEMON",,,,Confidential,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, MAKO, SHORTFIN","3,710",2,"4,692",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, SHARPNOSE, ATLANTIC","62,605",28,"58,005",Public,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2021,FLORIDA-EAST,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, BLACKTIP","10,355",5,"7,880",Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, BULL","47,150",21,"35,872",Public,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, LEMON","44,284",20,"28,702",Public,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, NURSE",,,,Confidential,Commercial,Ginglymostoma cirratum,159977,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, SANDBAR","110,705",50,"68,190",Public,Commercial,Carcharhinus plumbeus,160289,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, SILKY",,,,Confidential,Commercial,Carcharhinus falciformis,160310,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2021,FLORIDA-WEST,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2021,LOUISIANA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,EXCEPTIONS
2021,LOUISIANA,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2021,LOUISIANA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,EXCEPTIONS
2021,LOUISIANA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2021,LOUISIANA,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2021,LOUISIANA,"SHARK, LEMON",,,,Confidential,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2021,LOUISIANA,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,LOUISIANA,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,EXCEPTIONS
2021,LOUISIANA,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2021,LOUISIANA,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2021,MARYLAND,"SHARK, DOGFISH, SMOOTH","17,844",8,"13,512",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,MARYLAND,"SHARK, DOGFISH, SPINY","442,508",201,"75,818",Public,Commercial,Squalus acanthias,160617,ACCSP
2021,MARYLAND,"SHARK, MAKO, SHORTFIN","7,527",3,"12,186",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,MARYLAND,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2021,MARYLAND,"SHARK, SPINNER",,,,Confidential,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2021,MARYLAND,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2021,MASSACHUSETTS,"SHARK, DOGFISH, SMOOTH",,,,Confidential,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,MASSACHUSETTS,"SHARK, DOGFISH, SPINY","3,770,591","1,710","875,019",Public,Commercial,Squalus acanthias,160617,ACCSP
2021,MASSACHUSETTS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,MASSACHUSETTS,"SHARK, PORBEAGLE",,,,Confidential,Commercial,Lamna nasus,159911,EXCEPTIONS
2021,NEW HAMPSHIRE,"SHARK, DOGFISH, SPINY",,,,Confidential,Commercial,Squalus acanthias,160617,ACCSP
2021,NEW JERSEY,"SHARK, BLACKTIP",,,,Confidential,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2021,NEW JERSEY,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2021,NEW JERSEY,"SHARK, DOGFISH, SMOOTH","610,257",277,"362,274",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,NEW JERSEY,"SHARK, DOGFISH, SPINY","1,673,457",759,"351,222",Public,Commercial,Squalus acanthias,160617,ACCSP
2021,NEW JERSEY,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2021,NEW JERSEY,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,ACCSP
2021,NEW JERSEY,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2021,NEW JERSEY,"SHARK, MAKO, SHORTFIN","5,417",2,"8,623",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,NEW JERSEY,"SHARK, SHARPNOSE, ATLANTIC",,,,Confidential,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2021,NEW JERSEY,"SHARK, SPINNER","15,511",7,"15,148",Public,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2021,NEW JERSEY,"SHARK, THRESHER","34,127",15,"20,051",Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2021,NEW YORK,"SHARK, DOGFISH, SMOOTH","244,012",111,"209,186",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,NEW YORK,"SHARK, DOGFISH, SPINY","62,371",28,"33,744",Public,Commercial,Squalus acanthias,160617,ACCSP
2021,NEW YORK,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,NEW YORK,"SHARK, THRESHER","2,407",1,"1,714",Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, BLACKTIP","44,805",20,"29,815",Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, BONNETHEAD",519,0,298,Public,Commercial,Sphyrna tiburo,160502,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, BULL","1,529",1,473,Public,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, DOGFISH, SMOOTH","29,312",13,"28,225",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, DOGFISH, SPINY","131,501",60,"19,725",Public,Commercial,Squalus acanthias,160617,ACCSP
2021,NORTH CAROLINA,"SHARK, FINETOOTH",167,0,107,Public,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, HAMMERHEAD, GREAT","46,384",21,"24,899",Public,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, HAMMERHEAD, SCALLOPED","12,139",6,"7,322",Public,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, HAMMERHEAD, SMOOTH",,,,Confidential,Commercial,Sphyrna zygaena,160505,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, LEMON",209,0,139,Public,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, MAKO, SHORTFIN","8,439",4,"13,439",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","205,472",93,"163,715",Public,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, SILKY",,,,Confidential,Commercial,Carcharhinus falciformis,160310,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, SPINNER","67,113",30,"48,699",Public,Commercial,Carcharhinus brevipinna,160401,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, THRESHER","22,865",10,"16,947",Public,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, TIGER",721,0,371,Public,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2021,NORTH CAROLINA,"SHARK, WHITETIP, OCEANIC",,,,Confidential,Commercial,Carcharhinus longimanus,160330,EXCEPTIONS
2021,OREGON,"SHARK, BLUE","2,580",1,130,Public,Commercial,Prionace glauca,160424,PACFIN
2021,OREGON,"SHARK, BROWN CAT","1,730",1,,Public,Commercial,Arpisturus brunneus,159988,PACFIN
2021,OREGON,"SHARK, DOGFISH, SPINY","19,598",9,268,Public,Commercial,Squalus acanthias,160617,PACFIN
2021,OREGON,"SHARK, MAKO, SHORTFIN",179,0,296,Public,Commercial,Isurus oxyrinchus,159924,PACFIN
2021,OREGON,"SHARK, THRESHER","1,188",1,,Public,Commercial,Alopias vulpinus,159916,PACFIN
2021,OREGON,"SHARK, TOPE",956,0,,Public,Commercial,Galeorhinus galeus,160181,PACFIN
2021,PROCESS AT SEA,"SHARK, BLUE",,,,Confidential,Commercial,Prionace glauca,160424,PACFIN
2021,PROCESS AT SEA,"SHARK, DOGFISH, SPINY","36,682",17,,Public,Commercial,Squalus acanthias,160617,PACFIN
2021,PROCESS AT SEA,"SHARK, TOPE",,,,Confidential,Commercial,Galeorhinus galeus,160181,PACFIN
2021,RHODE ISLAND,"SHARK, DOGFISH, SMOOTH","115,252",52,"46,828",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,RHODE ISLAND,"SHARK, DOGFISH, SPINY","106,386",48,"21,649",Public,Commercial,Squalus acanthias,160617,ACCSP
2021,RHODE ISLAND,"SHARK, HAMMERHEAD, GREAT",,,,Confidential,Commercial,Sphyrna mokarran,160515,EXCEPTIONS
2021,RHODE ISLAND,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,RHODE ISLAND,"SHARK, THRESHER",,,,Confidential,Commercial,Alopias vulpinus,159916,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, BLACKNOSE",,,,Confidential,Commercial,Carcharhinus acronotus,160304,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, BLACKTIP","27,265",12,"48,237",Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, BONNETHEAD",,,,Confidential,Commercial,Sphyrna tiburo,160502,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, BULL","6,120",3,"10,420",Public,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, FINETOOTH",,,,Confidential,Commercial,Carcharhinus isodon,160409,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, HAMMERHEAD, SCALLOPED",,,,Confidential,Commercial,Sphyrna lewini,160508,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, LEMON",,,,Confidential,Commercial,Negaprion brevirostris,160433,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, SHARPNOSE, ATLANTIC","6,001",3,"10,987",Public,Commercial,Rhizoprionodon terraenovae,160200,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, SILKY",,,,Confidential,Commercial,Carcharhinus falciformis,160310,EXCEPTIONS
2021,SOUTH CAROLINA,"SHARK, TIGER",,,,Confidential,Commercial,Galeocerdo cuvier,160189,EXCEPTIONS
2021,TEXAS,"SHARK, MAKO, SHORTFIN",,,,Confidential,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,VIRGINIA,"SHARK, BLACKTIP","10,271",5,"7,282",Public,Commercial,Carcharhinus limbatus,160318,EXCEPTIONS
2021,VIRGINIA,"SHARK, BULL",,,,Confidential,Commercial,Carcharhinus leucas,160275,EXCEPTIONS
2021,VIRGINIA,"SHARK, DOGFISH, SMOOTH","53,852",24,"40,264",Public,Commercial,Mustelus canis,160230,EXCEPTIONS
2021,VIRGINIA,"SHARK, DOGFISH, SPINY","3,597,475","1,632","650,430",Public,Commercial,Squalus acanthias,160617,ACCSP
2021,VIRGINIA,"SHARK, MAKO, SHORTFIN","1,487",1,"1,936",Public,Commercial,Isurus oxyrinchus,159924,EXCEPTIONS
2021,VIRGINIA,"SHARK, SANDBAR",,,,Confidential,Commercial,Carcharhinus plumbeus,160289,ACCSP
